flyid,name,sugarGRN_25Hz
720575940605658033,,0.03333333333333333
720575940606607234,,0.03333333333333333
720575940606866377,,0.5666666666666667
720575940607193986,,0.03333333333333333
720575940607272649,,0.03333333333333333
720575940607386290,,0.06666666666666667
720575940607451081,,0.3333333333333333
720575940609407939,,0.03333333333333333
720575940609935172,,0.03333333333333333
720575940610677828,,0.03333333333333333
720575940610788069,sugar_L_1,24.9
720575940611875570,sugar_L_2,24.733333333333334
720575940612036837,,0.9333333333333333
720575940612064113,,0.06666666666666667
720575940612423922,,0.5
720575940612603289,,0.03333333333333333
720575940612611301,,1.5666666666666667
720575940612670570,sugar_L_3,25.7
720575940612692633,,0.5
720575940612888178,,0.03333333333333333
720575940612906518,,1.9333333333333333
720575940613347299,,0.03333333333333333
720575940613601698,sugar_L_4,24.6
720575940614352278,,0.03333333333333333
720575940614386070,,0.03333333333333333
720575940614730914,,0.03333333333333333
720575940614763666,,13.8
720575940615041430,,3.4
720575940615671106,,0.13333333333333333
720575940615715003,,0.06666666666666667
720575940616103218,,3.8333333333333335
720575940616466260,,0.03333333333333333
720575940616857174,,0.03333333333333333
720575940616864086,,0.03333333333333333
720575940616885538,sugar_L_5,23.933333333333334
720575940617000768,sugar_L_6,23.166666666666668
720575940617471133,,0.03333333333333333
720575940617588258,,0.03333333333333333
720575940617593233,,0.26666666666666666
720575940617629841,,0.03333333333333333
720575940619853515,,0.03333333333333333
720575940619877396,,0.13333333333333333
720575940619973712,,23.4
720575940620274085,,0.23333333333333334
720575940620673985,,0.03333333333333333
720575940620714150,,0.03333333333333333
720575940620874757,,19.633333333333333
720575940620900446,sugar_L_7,25.366666666666667
720575940621261296,,0.06666666666666667
720575940621399899,,0.03333333333333333
720575940621502051,sugar_L_8,25.366666666666667
720575940621586854,,2.8
720575940621754367,sugar_L_9,27.066666666666666
720575940622027222,,0.06666666666666667
720575940622235425,,0.13333333333333333
720575940622612749,,0.06666666666666667
720575940622695448,,44.333333333333336
720575940623210445,,0.5
720575940623211725,,0.06666666666666667
720575940623352063,,2.7
720575940623578375,,0.06666666666666667
720575940623637226,,0.03333333333333333
720575940624484796,,0.06666666666666667
720575940624897516,,0.06666666666666667
720575940624963786,sugar_L_10,25.3
720575940625102692,,0.5
720575940625705930,,1.0666666666666667
720575940625737776,,0.03333333333333333
720575940625861660,,0.03333333333333333
720575940626191306,,23.033333333333335
720575940626495746,,0.03333333333333333
720575940626557442,,0.03333333333333333
720575940627083294,,0.03333333333333333
720575940627383685,,32.03333333333333
720575940627410451,,0.06666666666666667
720575940627847752,,0.1
720575940628114684,,0.4
720575940628648809,,0.03333333333333333
720575940628755815,,0.43333333333333335
720575940628826128,,0.03333333333333333
720575940628853239,sugar_L_11,28.066666666666666
720575940628972048,,1.1
720575940628997123,,0.03333333333333333
720575940629176663,sugar_L_12,25.6
720575940629561347,,0.03333333333333333
720575940629744599,,0.4666666666666667
720575940629810748,,0.06666666666666667
720575940629888530,,41.03333333333333
720575940630233916,sugar_L_13,24.633333333333333
720575940630291767,,0.03333333333333333
720575940630579574,,1.6333333333333333
720575940630781433,,0.03333333333333333
720575940630797113,sugar_L_14,23.8
720575940630820919,,0.03333333333333333
720575940630865724,,0.1
720575940630996055,,4.233333333333333
720575940631283267,,0.03333333333333333
720575940631703608,,1.1333333333333333
720575940631918649,,0.06666666666666667
720575940631959097,,0.9333333333333333
720575940631997032,,0.43333333333333335
720575940632047890,,2.7666666666666666
720575940632159519,,0.03333333333333333
720575940632252743,,0.03333333333333333
720575940632425919,sugar_L_15,25.333333333333332
720575940632648612,,11.0
720575940632722771,,0.6666666666666666
720575940632889389,sugar_L_16,25.766666666666666
720575940633143833,sugar_L_17,24.3
720575940633185567,,2.8
720575940633277209,,4.633333333333334
720575940633674135,,3.3666666666666667
720575940634756203,,0.03333333333333333
720575940635839077,,0.5666666666666667
720575940636053678,,11.433333333333334
720575940636828334,,0.9
720575940637568838,sugar_L_18,25.566666666666666
720575940638103349,,14.0
720575940638202345,sugar_L_19,24.066666666666666
720575940639198653,sugar_L_20,26.0
720575940639285949,,1.6333333333333333
720575940639332736,sugar_L_21,24.133333333333333
720575940639425112,,0.06666666666666667
720575940640649691,sugar_L_22,24.1
720575940641366517,,0.03333333333333333
720575940641480949,,0.13333333333333333
720575940644653348,,0.03333333333333333
720575940644758308,,0.06666666666666667
720575940644968215,,0.06666666666666667
720575940645047831,,0.1
720575940645521262,,0.13333333333333333
720575940649829241,,0.03333333333333333
720575940652580086,,14.6
720575940655014049,,12.633333333333333
720575940660219265,,0.13333333333333333
720575940660229505,,0.03333333333333333
