flyid,name,sugarGRN_175Hz
720575940605420902,,0.36666666666666664
720575940605513649,,5.133333333333334
720575940605658033,,25.3
720575940605682790,,17.3
720575940606391218,,1.1
720575940606607234,,17.7
720575940606852018,,1.4
720575940606866377,,77.83333333333333
720575940607193986,,42.0
720575940607272649,,64.1
720575940607386290,,29.766666666666666
720575940607387314,,0.03333333333333333
720575940607451081,,34.833333333333336
720575940607689394,,12.433333333333334
720575940608188427,,0.06666666666666667
720575940608349379,,6.266666666666667
720575940608498780,,29.266666666666666
720575940608735241,,23.5
720575940609016843,,6.066666666666666
720575940609133269,,25.1
720575940609405635,,29.966666666666665
720575940609407939,,45.46666666666667
720575940609915204,,39.3
720575940609935172,,18.4
720575940609939780,,20.1
720575940609993284,,23.433333333333334
720575940610000964,,24.933333333333334
720575940610001220,,10.1
720575940610054980,,78.53333333333333
720575940610058052,,0.3333333333333333
720575940610173048,,0.03333333333333333
720575940610232274,,14.333333333333334
720575940610258552,,34.86666666666667
720575940610611246,,13.466666666666667
720575940610621026,,2.9
720575940610677828,,53.13333333333333
720575940610788069,sugar_L_1,171.23333333333332
720575940610803554,,35.53333333333333
720575940610916465,,41.1
720575940611015122,,40.7
720575940611151406,,7.433333333333334
720575940611160930,,33.4
720575940611164770,,15.766666666666667
720575940611366058,,9.3
720575940611436408,,29.033333333333335
720575940611548878,,47.8
720575940611549902,,24.4
720575940611772083,,0.03333333333333333
720575940611875570,sugar_L_2,171.43333333333334
720575940611988197,,7.0
720575940612036837,,38.13333333333333
720575940612064113,,70.4
720575940612154339,,0.4
720575940612208858,,13.933333333333334
720575940612289010,,14.233333333333333
720575940612357618,,11.366666666666667
720575940612423922,,69.1
720575940612479205,,21.566666666666666
720575940612537061,,4.166666666666667
720575940612558061,,31.766666666666666
720575940612603289,,1.3
720575940612611301,,77.73333333333333
720575940612648106,,27.366666666666667
720575940612670570,sugar_L_3,171.36666666666667
720575940612692633,,58.86666666666667
720575940612766515,,6.166666666666667
720575940612865814,,1.9666666666666666
720575940612888178,,37.63333333333333
720575940612906518,,82.2
720575940612952557,,18.3
720575940613004402,,24.4
720575940613347299,,32.3
720575940613601698,sugar_L_4,171.73333333333332
720575940613670893,,24.1
720575940613687789,,42.63333333333333
720575940613743569,,2.533333333333333
720575940613929391,,33.833333333333336
