flyid,name,sugarGRN_50Hz
720575940617000768,sugar_L_6,50.46666666666667
720575940617471133,,2.033333333333333
720575940617488477,,0.36666666666666664
720575940617494877,,0.2
720575940617497437,,0.13333333333333333
720575940617552057,,4.566666666666666
720575940617588258,,6.266666666666667
720575940617593233,,14.866666666666667
720575940617629841,,6.433333333333334
720575940618165019,,12.166666666666666
720575940618472261,,4.266666666666667
720575940618574749,,7.933333333333334
720575940618696989,,0.6
720575940618726171,,1.2333333333333334
720575940618864725,,0.2
720575940618995393,,0.7333333333333333
720575940619048827,,5.9
720575940619114048,,2.8
720575940619173534,,2.033333333333333
720575940619176094,,0.03333333333333333
720575940619455879,,0.06666666666666667
720575940619473624,,4.166666666666667
720575940619588568,,0.6
720575940619853515,,7.533333333333333
720575940619877396,,15.166666666666666
720575940619973712,,57.0
720575940620025620,,2.2333333333333334
720575940620031366,,12.533333333333333
720575940620062288,,0.5
720575940620170887,,0.6
720575940620254087,,1.3666666666666667
720575940620271636,,0.03333333333333333
720575940620274085,,26.1
720575940620282900,,0.7333333333333333
720575940620297819,,0.06666666666666667
720575940620335269,,4.633333333333334
720575940620374693,,1.1333333333333333
720575940620474278,,0.06666666666666667
720575940620673985,,6.733333333333333
720575940620714150,,2.7
720575940620780272,,3.066666666666667
720575940620805046,,0.9333333333333333
720575940620873793,,0.7333333333333333
720575940620874757,,41.5
720575940620900446,sugar_L_7,49.3
720575940621057702,,0.2
720575940621261296,,6.033333333333333
720575940621399899,,6.8
720575940621422518,,1.2333333333333334
720575940621468404,,0.7333333333333333
720575940621502051,sugar_L_8,51.43333333333333
720575940621519130,,1.0
720575940621538142,,3.1666666666666665
720575940621573030,,0.8666666666666667
720575940621577036,,0.03333333333333333
720575940621586854,,27.6
720575940621754367,sugar_L_9,50.166666666666664
720575940621771041,,0.16666666666666666
720575940622027222,,2.7666666666666666
720575940622195625,,0.03333333333333333
720575940622235425,,11.366666666666667
720575940622348156,,1.8
720575940622552675,,0.03333333333333333
720575940622612749,,2.2333333333333334
720575940622624214,,0.6333333333333333
720575940622695448,,75.76666666666667
720575940622810153,,3.433333333333333
720575940623072013,,0.7333333333333333
720575940623192781,,1.5666666666666667
720575940623209165,,2.0
720575940623210445,,8.266666666666667
720575940623211725,,9.466666666666667
720575940623352063,,25.633333333333333
720575940623453959,,4.266666666666667
720575940623478115,,0.1
720575940623578375,,6.366666666666666
720575940623637226,,0.23333333333333334
720575940624023188,,2.9
720575940624084372,,0.7
720575940624163303,,0.5666666666666667
720575940624310857,,0.06666666666666667
720575940624366845,,0.03333333333333333
720575940624484796,,8.3
720575940624600840,,1.1333333333333333
720575940624623287,,2.4
720575940624897516,,5.6
720575940624906483,,2.7
720575940624963786,sugar_L_10,48.8
720575940624966840,,3.3
720575940625045180,,7.066666666666666
720575940625047484,,11.033333333333333
720575940625102692,,14.666666666666666
720575940625175054,,5.7
720575940625178768,,2.7333333333333334
720575940625580988,,4.066666666666666
720575940625612474,,0.13333333333333333
720575940625641402,,2.1666666666666665
720575940625705930,,17.1
720575940625737776,,5.433333333333334
720575940625861660,,6.466666666666667
720575940625867056,,2.4
720575940625874992,,5.5
720575940625875504,,4.733333333333333
720575940626038714,,2.2
720575940626191306,,52.06666666666667
720575940626256765,,1.6
720575940626278974,,1.2666666666666666
720575940626279742,,6.166666666666667
720575940626289021,,0.1
720575940626308697,,0.16666666666666666
720575940626478082,,0.13333333333333333
720575940626495746,,1.0666666666666667
720575940626626597,,2.9
720575940626860421,,0.06666666666666667
720575940626993694,,2.6666666666666665
720575940626999464,,0.03333333333333333
720575940627083294,,0.26666666666666666
720575940627086594,,1.5666666666666667
720575940627107271,,0.8333333333333334
720575940627383685,,63.0
720575940627410451,,7.1
720575940627446661,,0.1
720575940627779983,,2.3
720575940627812168,,2.2333333333333334
720575940627819151,,3.7333333333333334
720575940627847752,,8.366666666666667
720575940628114684,,8.133333333333333
720575940628129129,,0.06666666666666667
720575940628598121,,7.233333333333333
720575940628630171,,2.433333333333333
720575940628648809,,7.5
720575940628676457,,0.43333333333333335
720575940628755815,,14.966666666666667
720575940628826128,,7.7
720575940628853239,sugar_L_11,48.2
720575940628972048,,15.366666666666667
720575940628995331,,0.03333333333333333
720575940628997123,,6.3
720575940628998659,,1.3
720575940629000783,,1.2666666666666666
720575940629176663,sugar_L_12,49.5
720575940629207963,,0.5333333333333333
720575940629239934,,0.26666666666666666
720575940629421415,,0.5666666666666667
720575940629508599,,0.16666666666666666
720575940629561347,,4.1
720575940629664768,,0.3333333333333333
720575940629744599,,0.2
720575940629778554,,9.533333333333333
720575940629804158,,0.06666666666666667
720575940629810748,,9.1
720575940629812346,,0.36666666666666664
720575940629888530,,68.56666666666666
720575940630034231,,0.26666666666666666
720575940630094652,,0.16666666666666666
720575940630233916,sugar_L_13,48.666666666666664
720575940630291767,,2.3333333333333335
720575940630488540,,0.03333333333333333
720575940630579574,,21.633333333333333
720575940630580854,,0.06666666666666667
720575940630664556,,2.6666666666666665
720575940630667372,,3.2333333333333334
720575940630674038,,0.5
720575940630683385,,4.1
720575940630695798,,0.06666666666666667
720575940630771449,,0.7666666666666667
720575940630781433,,2.2
720575940630797113,sugar_L_14,51.1
720575940630806267,,1.9666666666666666
720575940630820919,,4.833333333333333
720575940630865724,,11.333333333333334
720575940630868793,,11.266666666666667
720575940630931999,,0.7666666666666667
720575940630980559,,0.3333333333333333
720575940630996055,,20.5
720575940631108303,,0.5666666666666667
720575940631168057,,1.5333333333333334
720575940631283267,,5.1
720575940631340815,,0.3333333333333333
720575940631349335,,5.133333333333334
720575940631406411,,5.2
720575940631662648,,1.6
720575940631703608,,11.8
720575940631714119,,0.16666666666666666
720575940631918649,,14.0
720575940631959097,,13.833333333333334
720575940631994728,,0.06666666666666667
720575940631997032,,15.133333333333333
720575940631999080,,2.066666666666667
720575940632047890,,27.066666666666666
720575940632118156,,6.6
720575940632134227,,0.03333333333333333
720575940632159519,,2.2
720575940632252743,,10.466666666666667
720575940632304711,,1.5666666666666667
720575940632365905,,2.3666666666666667
720575940632425919,sugar_L_15,48.6
720575940632602532,,3.2333333333333334
720575940632648612,,39.13333333333333
720575940632722771,,9.7
720575940632889389,sugar_L_16,49.56666666666667
720575940632962786,,0.6333333333333333
720575940633116256,,0.7333333333333333
720575940633143833,sugar_L_17,49.766666666666666
720575940633185567,,27.4
720575940633277209,,31.2
720575940633293025,,0.06666666666666667
720575940633308371,,0.16666666666666666
720575940633316563,,0.4
720575940633373651,,0.06666666666666667
720575940633612698,,2.3
720575940633674135,,18.066666666666666
720575940634210155,,0.3
720575940634301852,,1.1666666666666667
720575940634428058,,0.7
720575940634645600,,5.466666666666667
720575940634756203,,1.4
720575940634825623,,0.5333333333333333
720575940635055039,,5.1
720575940635166571,,0.03333333333333333
720575940635179871,,11.066666666666666
720575940635211115,,0.06666666666666667
720575940635239672,,0.9333333333333333
720575940635451546,,0.1
720575940635578303,,5.766666666666667
720575940635611316,,0.03333333333333333
720575940635839077,,2.3666666666666667
720575940636053678,,26.966666666666665
720575940636165624,,1.8
720575940636809646,,2.8
720575940636828334,,2.6666666666666665
720575940636895406,,0.4666666666666667
720575940637144944,,2.6333333333333333
720575940637568838,sugar_L_18,50.46666666666667
720575940637656286,,0.1
720575940638088262,,0.7333333333333333
720575940638103349,,38.733333333333334
720575940638181092,,5.733333333333333
720575940638202345,sugar_L_19,46.86666666666667
720575940639198397,,2.533333333333333
720575940639198653,sugar_L_20,51.1
720575940639285949,,23.7
720575940639332736,sugar_L_21,50.0
720575940639425112,,5.766666666666667
720575940639786915,,0.9333333333333333
720575940639972816,,0.7666666666666667
720575940640649691,sugar_L_22,47.733333333333334
720575940640839120,,0.16666666666666666
720575940641366517,,9.233333333333333
720575940641480949,,6.366666666666666
720575940641585627,,0.6666666666666666
720575940642428045,,8.266666666666667
720575940643867296,,6.466666666666667
720575940644438551,,0.03333333333333333
720575940644653348,,5.733333333333333
720575940644758308,,2.7666666666666666
720575940644968215,,2.7333333333333334
720575940645045527,,0.43333333333333335
720575940645047831,,5.666666666666667
720575940645352814,,1.7666666666666666
720575940645521262,,14.933333333333334
720575940647029044,,3.033333333333333
720575940647030324,,0.7666666666666667
720575940647033396,,0.6333333333333333
720575940647228468,,0.26666666666666666
720575940647518340,,3.8
720575940648864633,,0.1
720575940649829241,,4.933333333333334
720575940652580086,,44.2
720575940655011489,,0.06666666666666667
720575940655013025,,7.333333333333333
720575940655014049,,29.933333333333334
720575940660219265,,18.666666666666668
720575940660223873,,9.3
720575940660229505,,4.933333333333334
