flyid,name,waterGRN_125Hz
720575940605162924,,9.4
720575940606002609,water_L_1,123.9
720575940607386290,,0.06666666666666667
720575940607451081,,0.03333333333333333
720575940610001220,,0.06666666666666667
720575940610677828,,0.03333333333333333
720575940611015122,,0.1
720575940611549902,,16.133333333333333
720575940611858906,,48.93333333333333
720575940612036837,,1.2
720575940612423922,,0.1
720575940612579053,water_L_2,122.33333333333333
720575940612611301,,0.4666666666666667
720575940612648106,,75.23333333333333
720575940612906518,,0.2
720575940612950568,water_L_3,125.76666666666667
720575940613786774,water_L_4,123.66666666666667
720575940613898449,,4.566666666666666
720575940613996959,water_L_5,125.7
720575940614128691,,26.166666666666668
720575940614467751,,8.466666666666667
720575940614483879,,12.833333333333334
720575940614660519,,5.066666666666666
720575940614730914,,0.06666666666666667
720575940615041430,,1.1666666666666667
720575940615296818,,0.1
720575940615715003,,0.03333333333333333
720575940616103218,,106.46666666666667
720575940616167730,,18.566666666666666
720575940616177458,water_L_6,126.06666666666666
720575940616673366,,16.566666666666666
720575940617494877,,0.23333333333333334
720575940617593233,,25.566666666666666
720575940617629841,,0.03333333333333333
720575940617755220,,18.7
720575940617857694,water_L_7,124.8
720575940618165019,,0.03333333333333333
720575940618696989,,30.666666666666668
720575940618726171,,0.03333333333333333
720575940618936710,,18.6
720575940619588568,,38.03333333333333
720575940619696731,,27.733333333333334
720575940619973712,,26.1
720575940620061793,,51.9
720575940620260773,,32.333333333333336
720575940620441024,,13.733333333333333
720575940620445062,,98.3
720575940620633070,,25.733333333333334
720575940620874757,,11.566666666666666
720575940620900446,,0.03333333333333333
720575940621329328,,4.033333333333333
720575940621771041,,24.966666666666665
720575940622027222,,0.03333333333333333
720575940622235425,,0.03333333333333333
720575940622335197,,19.166666666666668
720575940622486922,water_L_8,126.36666666666666
720575940622541005,,24.666666666666668
720575940622695448,,1.9
720575940622869799,,2.5
720575940622902535,water_L_9,123.36666666666666
720575940623211725,,0.3333333333333333
720575940623260415,,4.633333333333334
720575940623453959,,0.03333333333333333
720575940623617973,,27.933333333333334
720575940624014483,,12.9
720575940624247787,,18.2
720575940624897516,,0.03333333333333333
720575940625203504,water_L_10,124.63333333333334
720575940625705930,,0.06666666666666667
720575940625861168,water_L_11,124.56666666666666
720575940626191306,,21.5
720575940626476305,,1.3333333333333333
720575940627083294,,0.03333333333333333
720575940627383685,,4.5
720575940627404858,,14.5
720575940627410451,,0.1
720575940627419155,,33.8
720575940627582724,,44.0
720575940627679765,,48.666666666666664
720575940627812168,,0.03333333333333333
720575940628114684,,4.6
720575940628478736,,82.46666666666667
720575940628784066,,22.6
720575940628972048,,1.9333333333333333
720575940628998659,,0.03333333333333333
720575940629744599,,1.1
720575940629852866,water_L_12,124.73333333333333
720575940629888530,,85.53333333333333
720575940630166583,,48.333333333333336
720575940630347628,,32.266666666666666
720575940630553415,water_L_13,122.86666666666666
720575940630579574,,0.2
720575940630689644,,23.2
720575940630820919,,0.06666666666666667
720575940630868793,,0.03333333333333333
720575940630996055,,13.333333333333334
720575940631243279,,6.933333333333334
720575940631309866,,31.933333333333334
720575940631349335,,0.36666666666666664
720575940631703608,,1.1
720575940631898285,water_L_14,120.4
720575940631959097,,1.2
720575940632030008,,0.03333333333333333
720575940632252743,,0.03333333333333333
720575940632365905,,0.3333333333333333
720575940632648612,,86.06666666666666
720575940632722771,,0.06666666666666667
720575940632877869,,59.86666666666667
720575940633170969,,67.76666666666667
720575940633277209,,9.366666666666667
720575940633356883,,10.833333333333334
720575940633518176,,5.466666666666667
720575940633612698,,0.06666666666666667
720575940633674135,,4.533333333333333
720575940634093337,,7.033333333333333
720575940634796536,water_L_15,122.0
720575940635172191,water_L_16,121.83333333333333
720575940635839077,,1.0
720575940636053678,,15.366666666666667
720575940636346487,,4.233333333333333
720575940636828334,,1.1
720575940637763135,,33.233333333333334
720575940638103349,,15.5
720575940639198653,,3.7333333333333334
720575940639274147,,106.73333333333333
720575940639285949,,0.2
720575940640032600,,8.5
720575940641366517,,77.76666666666667
720575940641480949,,0.06666666666666667
720575940644758308,,0.03333333333333333
720575940644965399,water_L_17,123.6
720575940644968215,,0.03333333333333333
720575940645047831,,0.03333333333333333
720575940649829241,,0.03333333333333333
720575940652580086,,21.333333333333332
720575940655014049,,76.3
720575940660219265,,0.36666666666666664
720575940660292225,water_L_18,122.9
