flyid,name,waterGRN_175Hz
720575940605162924,,23.633333333333333
720575940605513649,,0.3333333333333333
720575940605658033,,2.1333333333333333
720575940606002609,water_L_1,172.93333333333334
720575940606607234,,1.7333333333333334
720575940607193986,,1.4666666666666666
720575940607253170,,0.03333333333333333
720575940607272649,,2.2333333333333334
720575940607386290,,5.433333333333334
720575940607451081,,4.9
720575940608349379,,0.36666666666666664
720575940608498780,,1.3333333333333333
720575940609016843,,0.36666666666666664
720575940609407939,,1.3
720575940609915204,,1.4333333333333333
720575940609935172,,1.3333333333333333
720575940610001220,,8.433333333333334
720575940610054980,,0.03333333333333333
720575940610258552,,0.5333333333333333
720575940610621026,,0.3333333333333333
720575940610677828,,2.3333333333333335
720575940611015122,,1.2666666666666666
720575940611436408,,0.5333333333333333
720575940611549902,,30.766666666666666
720575940611858906,,54.2
720575940612036837,,12.8
720575940612364530,,0.7
720575940612423922,,0.4
720575940612558061,,1.0
720575940612579053,water_L_2,173.36666666666667
720575940612603289,,0.9666666666666667
720575940612611301,,6.9
720575940612648106,,92.33333333333333
720575940612766515,,0.36666666666666664
720575940612888178,,1.7666666666666666
720575940612906518,,7.833333333333333
720575940612950568,water_L_3,172.6
720575940613347299,,2.0
720575940613786774,water_L_4,172.1
720575940613898449,,7.733333333333333
720575940613929391,,0.03333333333333333
720575940613996959,water_L_5,168.7
720575940614128691,,42.0
720575940614187006,,0.06666666666666667
720575940614352278,,0.7333333333333333
720575940614386070,,0.7666666666666667
720575940614467751,,15.4
720575940614483879,,17.233333333333334
720575940614660519,,17.9
720575940614730914,,3.466666666666667
720575940614909506,,0.6
720575940615041430,,14.5
720575940615296818,,0.43333333333333335
720575940615564959,,0.1
720575940615671106,,7.1
720575940615715003,,2.466666666666667
720575940616018956,,0.03333333333333333
720575940616103218,,125.23333333333333
720575940616167730,,26.0
720575940616177458,water_L_6,171.13333333333333
720575940616466260,,2.2
720575940616644411,,0.1
720575940616673366,,25.2
720575940616857174,,1.0666666666666667
720575940616864086,,0.03333333333333333
720575940616864217,,0.8
720575940616987097,,0.03333333333333333
720575940617471133,,1.5
720575940617494877,,10.966666666666667
720575940617497437,,0.1
720575940617552057,,1.5333333333333334
720575940617588258,,1.3333333333333333
720575940617593233,,41.53333333333333
720575940617629841,,3.6666666666666665
720575940617755220,,26.033333333333335
720575940617857694,water_L_7,169.73333333333332
720575940618165019,,5.533333333333333
720575940618472261,,0.03333333333333333
720575940618574749,,0.03333333333333333
720575940618696989,,45.6
720575940618726171,,5.1
720575940618936710,,26.033333333333335
720575940618995393,,0.36666666666666664
720575940619048827,,0.03333333333333333
720575940619114048,,1.3333333333333333
720575940619173534,,1.0
720575940619473624,,0.03333333333333333
720575940619588568,,52.86666666666667
720575940619696731,,35.333333333333336
720575940619853515,,3.5
720575940619877396,,4.966666666666667
720575940619973712,,43.333333333333336
720575940620031366,,3.4
720575940620061793,,61.166666666666664
720575940620096171,,1.6
720575940620260773,,37.3
720575940620274085,,1.9333333333333333
720575940620282900,,0.36666666666666664
720575940620297819,,0.03333333333333333
720575940620301588,,0.03333333333333333
720575940620335269,,0.03333333333333333
720575940620441024,,23.033333333333335
720575940620445062,,111.43333333333334
720575940620633070,,33.3
720575940620673985,,1.7666666666666666
720575940620714150,,1.4
720575940620780272,,0.03333333333333333
720575940620805046,,1.2333333333333334
720575940620873793,,0.36666666666666664
720575940620874757,,23.0
720575940620900446,,0.23333333333333334
720575940621261296,,5.1
720575940621307713,,0.23333333333333334
720575940621329328,,17.033333333333335
720575940621345012,,0.06666666666666667
720575940621399899,,3.533333333333333
720575940621422518,,0.16666666666666666
720575940621468404,,0.36666666666666664
720575940621519130,,0.9333333333333333
720575940621538142,,0.3
720575940621586854,,2.433333333333333
720575940621771041,,38.13333333333333
720575940622027222,,1.8333333333333333
720575940622235425,,1.9333333333333333
720575940622335197,,26.266666666666666
720575940622486922,water_L_8,174.7
720575940622541005,,35.266666666666666
720575940622612749,,0.03333333333333333
720575940622695448,,8.566666666666666
720575940622869799,,8.433333333333334
720575940622902535,water_L_9,172.36666666666667
720575940623072013,,0.36666666666666664
720575940623192781,,0.06666666666666667
720575940623211725,,14.4
720575940623260415,,8.0
720575940623352063,,4.933333333333334
720575940623453959,,2.1
720575940623578375,,0.03333333333333333
720575940623617973,,35.53333333333333
720575940623637226,,0.5333333333333333
720575940623993015,,0.2
720575940624014483,,17.5
720575940624023188,,0.16666666666666666
720575940624163303,,0.3333333333333333
720575940624247787,,20.266666666666666
720575940624484796,,4.5
720575940624532408,,1.6666666666666667
720575940624897516,,3.066666666666667
720575940624906483,,0.3
720575940624966840,,4.0
720575940625045180,,0.03333333333333333
720575940625047484,,0.06666666666666667
720575940625203504,water_L_10,170.73333333333332
720575940625580988,,1.7666666666666666
720575940625612474,,0.3333333333333333
720575940625641402,,0.8666666666666667
720575940625705930,,2.966666666666667
720575940625737776,,0.8333333333333334
720575940625861168,water_L_11,170.4
720575940625861660,,2.433333333333333
720575940625867056,,0.5
720575940625874992,,0.03333333333333333
720575940625875504,,0.03333333333333333
720575940626038714,,0.3333333333333333
720575940626191306,,37.06666666666667
720575940626278974,,1.6
720575940626476305,,12.166666666666666
720575940626478082,,1.1
720575940626626597,,0.16666666666666666
720575940626919144,,0.23333333333333334
720575940626993694,,0.8333333333333334
720575940627083294,,1.8666666666666667
720575940627383685,,20.533333333333335
720575940627404858,,14.8
720575940627410451,,11.233333333333333
720575940627419155,,40.96666666666667
720575940627582724,,50.7
720575940627679765,,55.233333333333334
720575940627779983,,2.2
720575940627812168,,2.2666666666666666
720575940627819151,,2.7333333333333334
720575940627826760,,0.1
720575940627828296,,0.03333333333333333
720575940627847752,,2.933333333333333
720575940628114684,,18.566666666666666
720575940628478736,,81.56666666666666
720575940628598121,,0.03333333333333333
720575940628648809,,3.0
720575940628755815,,0.13333333333333333
720575940628784066,,30.2
720575940628826128,,1.2666666666666666
720575940628972048,,13.866666666666667
720575940628995331,,0.03333333333333333
720575940628997123,,1.3333333333333333
720575940628998659,,3.466666666666667
720575940629000783,,0.23333333333333334
720575940629561347,,0.4
720575940629744599,,6.766666666666667
720575940629752190,,0.03333333333333333
