flyid,name,sugarGRN_75Hz
720575940605513649,,2.533333333333333
720575940605658033,,14.7
720575940605682790,,8.7
720575940606607234,,11.766666666666667
720575940606852018,,0.23333333333333334
720575940606866377,,37.333333333333336
720575940607193986,,22.666666666666668
720575940607250610,,0.5666666666666667
720575940607272649,,31.566666666666666
720575940607386290,,7.7
720575940607451081,,19.6
720575940607689394,,1.2333333333333334
720575940608349379,,2.3666666666666667
720575940608498780,,12.5
720575940608735241,,9.1
720575940609016843,,2.3666666666666667
720575940609133269,,5.466666666666667
720575940609405635,,9.166666666666666
720575940609407939,,25.266666666666666
720575940609915204,,15.9
720575940609935172,,9.366666666666667
720575940609939780,,6.466666666666667
720575940609993284,,14.4
720575940610000964,,7.266666666666667
720575940610001220,,4.833333333333333
720575940610054980,,35.96666666666667
720575940610058052,,0.03333333333333333
720575940610173048,,0.13333333333333333
720575940610232274,,3.3
720575940610258552,,15.033333333333333
720575940610611246,,3.9
720575940610621026,,4.233333333333333
720575940610677828,,22.633333333333333
720575940610788069,sugar_L_1,72.8
720575940610803554,,10.6
720575940610916465,,7.066666666666666
720575940611015122,,2.1
720575940611151406,,0.1
720575940611160930,,14.366666666666667
720575940611164770,,2.8666666666666667
720575940611366058,,0.2
720575940611436408,,11.766666666666667
720575940611548878,,19.166666666666668
720575940611549902,,1.1333333333333333
720575940611772083,,0.06666666666666667
720575940611875570,sugar_L_2,74.8
720575940611988197,,0.7333333333333333
720575940612036837,,31.733333333333334
720575940612064113,,30.7
720575940612208858,,5.233333333333333
720575940612289010,,1.3
720575940612357618,,9.066666666666666
720575940612364530,,0.06666666666666667
720575940612423922,,37.666666666666664
720575940612479205,,0.8
720575940612537061,,0.8
720575940612558061,,16.466666666666665
720575940612603289,,2.6666666666666665
720575940612611301,,40.166666666666664
720575940612648106,,0.06666666666666667
720575940612670570,sugar_L_3,75.16666666666667
720575940612692633,,35.666666666666664
720575940612766515,,2.3666666666666667
720575940612888178,,18.133333333333333
720575940612906518,,47.1
720575940612952557,,3.0
720575940613004402,,9.9
720575940613347299,,16.166666666666668
720575940613601698,sugar_L_4,72.13333333333334
720575940613670893,,5.466666666666667
720575940613687789,,15.7
720575940613743569,,1.4333333333333333
720575940613929391,,11.3
720575940613943215,,5.6
720575940614128691,,14.2
720575940614352278,,0.4
720575940614386070,,0.23333333333333334
720575940614660519,,1.8333333333333333
720575940614730914,,15.966666666666667
720575940614763666,,49.03333333333333
720575940614909506,,3.7333333333333334
720575940615041430,,77.73333333333333
720575940615052812,,3.033333333333333
720575940615153494,,2.3333333333333335
720575940615296818,,10.8
720575940615564959,,1.7
720575940615582111,,0.2
720575940615623867,,2.1333333333333333
720575940615671106,,49.7
720575940615715003,,5.366666666666666
720575940615811670,,1.4
720575940616018956,,39.766666666666666
720575940616103218,,47.333333333333336
720575940616466260,,26.833333333333332
720575940616644411,,9.866666666666667
720575940616857174,,25.266666666666666
720575940616860758,,0.26666666666666666
720575940616864086,,19.933333333333334
720575940616864217,,23.733333333333334
720575940616885538,sugar_L_5,74.93333333333334
720575940617000768,sugar_L_6,75.3
720575940617471133,,3.6
720575940617488477,,4.7
720575940617494877,,3.6666666666666665
720575940617497437,,0.3
720575940617552057,,20.466666666666665
720575940617588258,,22.866666666666667
720575940617593233,,35.266666666666666
720575940617629841,,22.533333333333335
720575940618165019,,67.33333333333333
720575940618472261,,27.2
720575940618574749,,28.4
720575940618696989,,6.1
720575940618726171,,4.6
720575940618859480,,0.03333333333333333
720575940618864725,,2.1666666666666665
720575940618995393,,2.3666666666666667
720575940619048827,,36.53333333333333
720575940619114048,,12.533333333333333
720575940619173534,,9.8
720575940619455879,,1.0
720575940619473624,,17.7
720575940619588568,,7.766666666666667
720575940619853515,,24.0
720575940619877396,,47.233333333333334
720575940619973712,,78.6
720575940620025620,,14.966666666666667
720575940620031366,,29.4
720575940620062288,,1.7
720575940620170887,,8.933333333333334
720575940620254087,,9.833333333333334
720575940620271636,,0.5333333333333333
720575940620274085,,57.93333333333333
720575940620282900,,2.3666666666666667
720575940620292116,,0.13333333333333333
720575940620297819,,0.36666666666666664
720575940620335269,,30.066666666666666
720575940620374693,,6.833333333333333
720575940620473547,,1.0666666666666667
720575940620474278,,1.0333333333333334
720575940620673985,,24.7
720575940620714150,,7.9
720575940620780272,,14.666666666666666
720575940620805046,,4.466666666666667
720575940620873793,,2.3666666666666667
720575940620874757,,59.2
720575940620900446,sugar_L_7,74.0
720575940621057702,,1.4666666666666666
720575940621261296,,20.466666666666665
720575940621399899,,25.266666666666666
720575940621422518,,6.666666666666667
720575940621468404,,2.3666666666666667
720575940621502051,sugar_L_8,71.76666666666667
720575940621519130,,2.466666666666667
720575940621538142,,15.3
720575940621573030,,8.233333333333333
720575940621577036,,0.9
720575940621586854,,48.9
720575940621754367,sugar_L_9,74.96666666666667
720575940621771041,,1.9666666666666666
720575940622027222,,7.5
720575940622235425,,31.9
720575940622348156,,11.833333333333334
720575940622552675,,0.26666666666666666
720575940622612749,,11.233333333333333
720575940622624214,,3.566666666666667
720575940622695448,,98.06666666666666
720575940622810153,,23.1
720575940623072013,,2.3666666666666667
720575940623192781,,10.333333333333334
720575940623209165,,14.933333333333334
720575940623210445,,19.866666666666667
720575940623211725,,35.0
720575940623352063,,54.7
720575940623453959,,17.733333333333334
720575940623478115,,1.2
720575940623578375,,20.333333333333332
720575940623637226,,0.1
720575940624023188,,13.0
720575940624084372,,5.4
720575940624163303,,1.2333333333333334
720575940624310857,,1.1
720575940624366845,,0.4666666666666667
720575940624484796,,29.2
720575940624600840,,4.033333333333333
720575940624623287,,14.066666666666666
720575940624897516,,21.966666666666665
720575940624906483,,12.8
720575940624963786,sugar_L_10,73.76666666666667
720575940624966840,,14.2
720575940625045180,,44.733333333333334
720575940625047484,,26.2
720575940625102692,,29.3
720575940625175054,,33.733333333333334
720575940625178768,,12.6
720575940625580988,,17.766666666666666
720575940625612474,,0.26666666666666666
720575940625641402,,6.533333333333333
720575940625705930,,35.43333333333333
720575940625737776,,20.233333333333334
720575940625861660,,20.0
720575940625867056,,15.933333333333334
720575940625874992,,35.1
720575940625875504,,31.2
720575940626038714,,5.4
720575940626191306,,71.23333333333333
720575940626256765,,10.9
720575940626278974,,3.533333333333333
720575940626279742,,14.0
720575940626289021,,0.9333333333333333
720575940626308697,,5.766666666666667
720575940626468178,,0.03333333333333333
720575940626478082,,0.5
720575940626495746,,9.466666666666667
720575940626626597,,12.933333333333334
720575940626860421,,0.26666666666666666
720575940626993694,,11.3
720575940626999464,,1.1666666666666667
720575940627083294,,2.6333333333333333
720575940627086594,,9.866666666666667
720575940627107271,,6.833333333333333
720575940627383685,,83.06666666666666
720575940627410451,,20.233333333333334
720575940627446661,,1.7333333333333334
720575940627779983,,10.7
720575940627812168,,5.1
720575940627814728,,0.6666666666666666
720575940627819151,,14.5
720575940627828296,,1.0
720575940627847752,,25.066666666666666
720575940628114684,,21.433333333333334
720575940628129129,,0.06666666666666667
720575940628598121,,43.833333333333336
720575940628630171,,13.766666666666667
720575940628648809,,26.866666666666667
720575940628676457,,6.066666666666666
720575940628755815,,31.666666666666668
720575940628826128,,25.6
720575940628853239,sugar_L_11,75.63333333333334
720575940628972048,,24.566666666666666
720575940628995331,,0.5666666666666667
720575940628997123,,14.066666666666666
720575940628998659,,6.066666666666666
720575940629000783,,7.933333333333334
720575940629176663,sugar_L_12,74.76666666666667
720575940629207963,,7.566666666666666
720575940629239934,,1.8
720575940629421415,,3.533333333333333
720575940629508599,,0.9333333333333333
720575940629561347,,13.966666666666667
720575940629664768,,1.4333333333333333
720575940629778554,,57.2
720575940629804158,,0.8333333333333334
720575940629810748,,32.13333333333333
720575940629812346,,1.4
720575940629888530,,89.53333333333333
720575940630034231,,3.3
720575940630094652,,2.2
720575940630233916,sugar_L_13,72.3
720575940630291767,,5.2
720575940630461404,,0.03333333333333333
720575940630488540,,1.9666666666666666
720575940630579574,,32.4
720575940630580854,,0.3333333333333333
720575940630664556,,12.533333333333333
720575940630667372,,18.166666666666668
720575940630674038,,6.333333333333333
720575940630683385,,27.033333333333335
720575940630695798,,0.6
720575940630771449,,9.933333333333334
720575940630781433,,5.666666666666667
720575940630797113,sugar_L_14,74.1
720575940630806267,,13.633333333333333
720575940630820919,,21.1
720575940630839371,,0.23333333333333334
720575940630865724,,35.93333333333333
720575940630868793,,65.5
720575940630931999,,2.6333333333333333
720575940630980559,,5.133333333333334
720575940630996055,,34.13333333333333
720575940631108303,,3.0
720575940631168057,,5.066666666666666
720575940631283267,,15.9
720575940631340815,,4.1
720575940631349335,,23.2
720575940631406411,,20.233333333333334
720575940631629160,,0.3333333333333333
720575940631662648,,7.033333333333333
720575940631703608,,19.3
720575940631714119,,0.5666666666666667
720575940631918649,,45.93333333333333
720575940631959097,,39.43333333333333
720575940631967506,,0.06666666666666667
720575940631989352,,0.03333333333333333
720575940631994728,,1.9666666666666666
720575940631997032,,30.866666666666667
720575940631999080,,15.3
720575940632047890,,50.93333333333333
720575940632118156,,40.733333333333334
720575940632134227,,1.4
720575940632159519,,9.066666666666666
720575940632252743,,33.93333333333333
720575940632304711,,10.866666666666667
720575940632365905,,13.066666666666666
720575940632425919,sugar_L_15,71.36666666666666
720575940632602532,,21.7
720575940632648612,,58.03333333333333
720575940632659404,,0.3
720575940632722771,,28.466666666666665
720575940632889389,sugar_L_16,72.8
720575940632962786,,3.6666666666666665
720575940633116256,,2.3333333333333335
720575940633143833,sugar_L_17,75.16666666666667
720575940633185567,,47.8
720575940633277209,,51.6
720575940633293025,,2.1666666666666665
720575940633308371,,1.2
720575940633316563,,2.066666666666667
720575940633373651,,1.5
720575940633612698,,15.4
720575940633674135,,27.666666666666668
720575940634210155,,1.9666666666666666
720575940634301852,,10.933333333333334
720575940634428058,,2.2333333333333334
720575940634645600,,35.5
720575940634756203,,3.3333333333333335
720575940634825623,,3.7
720575940635055039,,19.666666666666668
720575940635179871,,30.1
720575940635211115,,1.0666666666666667
720575940635239672,,10.0
720575940635451546,,1.3333333333333333
720575940635578303,,21.6
720575940635611316,,0.43333333333333335
720575940635839077,,1.2
720575940636053678,,41.666666666666664
720575940636165624,,12.366666666666667
720575940636346487,,0.3
720575940636809646,,11.433333333333334
720575940636828334,,1.9666666666666666
720575940636895406,,6.966666666666667
720575940637144944,,7.0
720575940637360730,,0.9666666666666667
720575940637568838,sugar_L_18,74.06666666666666
720575940637656286,,1.3666666666666667
720575940638088262,,2.3666666666666667
720575940638103349,,60.1
720575940638181092,,35.56666666666667
720575940638202345,sugar_L_19,73.7
720575940639170723,,0.4
720575940639198397,,10.466666666666667
720575940639198653,sugar_L_20,76.53333333333333
720575940639285949,,44.53333333333333
720575940639332736,sugar_L_21,75.6
720575940639425112,,19.466666666666665
720575940639786915,,10.566666666666666
720575940639972816,,6.5
720575940640649691,sugar_L_22,73.63333333333334
720575940640839120,,1.8
720575940641366517,,28.033333333333335
720575940641480949,,17.566666666666666
720575940641585627,,2.3666666666666667
720575940642428045,,34.5
720575940643543496,,0.03333333333333333
720575940643867296,,36.96666666666667
720575940644438551,,0.16666666666666666
720575940644653348,,21.9
720575940644758308,,7.533333333333333
720575940644968215,,5.733333333333333
720575940645045527,,2.6666666666666665
720575940645047831,,16.466666666666665
720575940645352814,,4.5
720575940645521262,,40.7
720575940647029044,,11.733333333333333
720575940647030324,,8.366666666666667
720575940647033396,,9.4
720575940647228468,,0.06666666666666667
720575940647518340,,18.866666666666667
720575940648864633,,0.9666666666666667
720575940649829241,,21.566666666666666
720575940652580086,,64.43333333333334
720575940655011489,,1.0
720575940655013025,,23.466666666666665
720575940655014049,,42.7
720575940660219265,,53.766666666666666
720575940660220289,,0.1
720575940660223873,,30.133333333333333
720575940660224641,,0.03333333333333333
720575940660229505,,18.766666666666666
