flyid,name,waterGRN_200Hz
720575940627949626,,0.03333333333333333
720575940628114684,,25.3
720575940628129129,,0.03333333333333333
720575940628478736,,80.4
720575940628598121,,0.13333333333333333
720575940628648809,,7.666666666666667
720575940628676457,,0.06666666666666667
720575940628755815,,1.4333333333333333
720575940628784066,,32.733333333333334
720575940628826128,,4.466666666666667
720575940628853239,,0.03333333333333333
720575940628972048,,17.733333333333334
720575940628995331,,0.2
720575940628997123,,3.7
720575940628998659,,8.633333333333333
720575940629000783,,1.2333333333333334
720575940629239934,,0.13333333333333333
720575940629508599,,0.1
720575940629561347,,1.2
720575940629744599,,6.0
720575940629752190,,0.26666666666666666
720575940629778554,,0.23333333333333334
720575940629810748,,9.066666666666666
720575940629852866,water_L_12,196.66666666666666
720575940629888530,,111.73333333333333
720575940630094652,,0.06666666666666667
720575940630166583,,58.13333333333333
720575940630233404,,0.26666666666666666
720575940630291767,,2.8
720575940630347628,,38.766666666666666
720575940630553415,water_L_13,196.5
720575940630579574,,9.9
720575940630667372,,0.1
720575940630674038,,0.06666666666666667
720575940630683385,,0.03333333333333333
720575940630689644,,42.266666666666666
720575940630781433,,0.5333333333333333
720575940630820919,,14.0
720575940630865724,,10.533333333333333
720575940630868793,,9.833333333333334
720575940630931999,,1.0333333333333334
720575940630996055,,26.3
720575940631108303,,0.03333333333333333
720575940631168057,,0.06666666666666667
720575940631243279,,17.233333333333334
720575940631283267,,5.833333333333333
720575940631309866,,40.43333333333333
720575940631340815,,0.1
720575940631349335,,23.333333333333332
720575940631406411,,0.23333333333333334
720575940631662648,,3.2666666666666666
720575940631703608,,10.5
720575940631898285,water_L_14,193.6
720575940631918649,,4.333333333333333
720575940631959097,,20.866666666666667
720575940631994728,,0.03333333333333333
720575940631997032,,1.4333333333333333
720575940632030008,,8.866666666666667
720575940632047890,,0.36666666666666664
720575940632118156,,0.16666666666666666
720575940632134227,,0.06666666666666667
720575940632159519,,4.466666666666667
720575940632252743,,6.6
720575940632274914,,2.1
720575940632307025,,0.03333333333333333
720575940632365905,,15.3
720575940632602532,,0.06666666666666667
720575940632648612,,109.76666666666667
720575940632722515,,0.03333333333333333
720575940632722771,,10.966666666666667
720575940632877869,,82.13333333333334
720575940632962786,,1.0
720575940633116256,,0.9666666666666667
720575940633170969,,77.8
720575940633185567,,8.866666666666667
720575940633277209,,32.13333333333333
720575940633308371,,0.2
720575940633356883,,20.966666666666665
720575940633373651,,0.03333333333333333
720575940633518176,,14.0
720575940633612698,,11.933333333333334
720575940633674135,,15.533333333333333
720575940634093337,,28.266666666666666
720575940634428058,,0.9666666666666667
720575940634645600,,0.13333333333333333
720575940634756203,,0.4
720575940634796536,water_L_15,196.43333333333334
720575940634932472,,0.26666666666666666
720575940635055039,,2.7333333333333334
720575940635172191,water_L_16,194.43333333333334
720575940635239672,,0.03333333333333333
720575940635492276,,0.03333333333333333
720575940635578303,,2.1
720575940635771316,,0.03333333333333333
720575940635839077,,9.766666666666667
720575940636053678,,34.86666666666667
720575940636165624,,0.1
720575940636346487,,26.566666666666666
720575940636654703,,0.03333333333333333
720575940636809646,,2.966666666666667
720575940636828334,,10.2
720575940636895406,,0.03333333333333333
720575940637144944,,0.9
720575940637656286,,0.06666666666666667
720575940637763135,,50.266666666666666
720575940638088262,,1.0
720575940638103349,,33.8
720575940638181092,,0.13333333333333333
720575940639198397,,1.9333333333333333
720575940639198653,,10.933333333333334
720575940639274147,,131.46666666666667
720575940639285949,,12.1
720575940639425112,,5.3
720575940639785379,,0.5666666666666667
720575940639786915,,0.06666666666666667
720575940640032600,,18.666666666666668
720575940641366517,,101.03333333333333
720575940641480949,,8.766666666666667
720575940641585627,,0.16666666666666666
720575940642335373,,1.3333333333333333
720575940643867296,,0.26666666666666666
720575940644438551,,0.23333333333333334
720575940644653348,,7.966666666666667
720575940644758308,,3.7
720575940644965399,water_L_17,200.56666666666666
720575940644968215,,3.9
720575940645045527,,0.8666666666666667
720575940645047831,,8.2
720575940645352814,,0.6
720575940645521262,,12.833333333333334
720575940645528430,,0.8
720575940647029044,,3.2
720575940647033396,,0.23333333333333334
720575940647081860,,0.03333333333333333
720575940647228468,,2.0
720575940647518340,,3.433333333333333
720575940649829241,,6.866666666666666
720575940652580086,,42.13333333333333
720575940655013025,,5.266666666666667
720575940655014049,,102.16666666666667
720575940660219265,,31.633333333333333
720575940660219521,,0.03333333333333333
720575940660220289,,0.03333333333333333
720575940660223873,,0.03333333333333333
720575940660229505,,3.3
720575940660292225,water_L_18,191.3
